;Loading1;Loading2;Loading3;Loading4;Loading5;ids;type;label
ATF1.rna_b;0.097037621571811;-0.109819119353174;-0.116568624069953;0.0388246028769355;-0.326270824596928;ATF1;rna_b;ATF1
LRRFIP1.rna_b;0.490210385876573;0.328806664724168;-0.21062131295161;-0.0901095508684332;-0.112097910895696;LRRFIP1;rna_b;LRRFIP1
RAB33A.rna_b;0.355587430537305;-0.213061085446595;0.337533162326847;0.424083074679805;-0.259584012462409;RAB33A;rna_b;RAB33A
PODNL1.rna_b;0.560090196300374;0.180012678494565;-0.266005020999274;0.0869857294902076;0.140975483078508;PODNL1;rna_b;PODNL1
FGD5.rna_b;-0.267464911816353;0.665862125793513;-0.0153935720647086;-0.365056277474297;0.140822605373658;FGD5;rna_b;FGD5
TFB2M.rna_b;0.19359148004701;-0.43591799525506;-0.324079622494445;-0.0801289360507307;-0.380093424513271;TFB2M;rna_b;TFB2M
TLN1.rna_b;-0.797804983811976;0.27748231492475;0.103926236311057;-0.0346095520773151;0.24078075500916;TLN1;rna_b;TLN1
ZDHHC20.rna_b;-0.772147917399902;0.17272498923589;-0.186323636647276;0.212913753425851;0.00721957989942718;ZDHHC20;rna_b;ZDHHC20
ZBTB25.rna_b;-0.618330925811091;0.118095459489253;0.159841031904504;0.053143586956649;-0.21161841657075;ZBTB25;rna_b;ZBTB25
DST.rna_b;-0.856150884108649;0.103775052076794;0.195297565092974;0.00908639495097412;-0.214409420849095;DST;rna_b;DST
TTC31.rna_b;-0.198956064529407;0.285928925695074;-0.535440389817392;0.0586052884594805;-0.262154873548959;TTC31;rna_b;TTC31
ANKZF1.rna_b;0.298147671823755;-0.108033369652854;-0.11451515454343;0.109610933293802;-0.342786291929069;ANKZF1;rna_b;ANKZF1
VPS18.rna_b;0.2657978713811;-0.333100837100009;0.336434025200713;0.226548763553659;0.258815798644122;VPS18;rna_b;VPS18
SPCS3.rna_b;-0.489452590577951;0.123124161745592;-0.301709647338886;-0.0181818064495512;0.0385962712846021;SPCS3;rna_b;SPCS3
MPP2.rna_b;0.0626130286689095;0.722564956362429;0.0292169923399547;-0.00277669123946455;0.152597297181384;MPP2;rna_b;MPP2
ABLIM2.rna_b;0.132389795654973;-0.465972626771712;0.0322640878962659;0.136239291828448;0.185608065704225;ABLIM2;rna_b;ABLIM2
ARRDC2.rna_b;0.229294277217271;-0.208666168756489;-0.275069628106107;0.18542091869606;-0.00172715706472102;ARRDC2;rna_b;ARRDC2
ATP6V1E1.rna_b;0.74932352184062;-0.443637148404025;-0.00948601651907001;-0.0852086548706814;0.0488256223519362;ATP6V1E1;rna_b;ATP6V1E1
RCN2.rna_b;0.241413724987389;-0.229568639549007;0.0504119924363975;0.100594807843733;-0.131193833262969;RCN2;rna_b;RCN2
RPL9.rna_b;0.802034057609244;-0.193143217349537;-0.243794817327725;0.0599887421580931;0.0646934062931264;RPL9;rna_b;RPL9
ARAP1.rna_b;0.0632890975579173;0.359509755756598;-0.327472936072763;-0.0480025933680158;0.162291261668567;ARAP1;rna_b;ARAP1
DIPK2B.rna_b;0.027299336372641;0.709559110317133;-0.141014900971886;-0.0622097179094081;-0.135415343251505;DIPK2B;rna_b;DIPK2B
PHF12.rna_b;-0.62833388980697;-0.361945705355824;-0.217400652736302;-0.196750037943311;0.0296492746838799;PHF12;rna_b;PHF12
MICU2.rna_b;0.413598011945623;-0.283032119405478;0.137944236009598;-0.423543041808307;-0.0329654767789213;MICU2;rna_b;MICU2
NUSAP1.rna_b;-0.494502701070703;-0.360810686116145;-0.0220241819263491;-0.126422249074052;-0.413116934151232;NUSAP1;rna_b;NUSAP1
PCED1A.rna_b;0.680983144971949;-0.142138321874878;-0.330109059925078;0.0983555927992533;0.288305900048228;PCED1A;rna_b;PCED1A
ATP6V1B2.rna_b;0.0832015869254273;-0.24470664635099;-0.120186070371582;-0.153142671235524;0.14536088045434;ATP6V1B2;rna_b;ATP6V1B2
CEP41.rna_b;-0.376759188208366;0.24136719590216;-0.123639673614497;-0.0415205233800448;0.243159965676009;CEP41;rna_b;CEP41
CYB5RL.rna_b;-0.0965450690910567;0.0942940815281938;-0.132187418804504;-0.0385356507138857;0.2862476906468;CYB5RL;rna_b;CYB5RL
MLF1.rna_b;0.450903252860473;-0.456597231369633;-0.149243647946512;0.221530727039883;-0.0554917769982131;MLF1;rna_b;MLF1
GOT2.rna_b;0.205735569269853;-0.571680417043674;0.478883039974389;-0.0212773662247962;-0.184705133245426;GOT2;rna_b;GOT2
TMC7.rna_b;-0.287328857110861;0.553037418717785;-0.0811663274610837;0.0633931932462192;-0.228414883254145;TMC7;rna_b;TMC7
PSRC1.rna_b;0.421613196306912;0.347960733553675;0.169806934640356;0.21645698254167;-0.448103907480699;PSRC1;rna_b;PSRC1
PROS1.rna_b;0.361275087993143;0.382607413720604;0.279937199831645;0.0683498273299717;0.158983403927673;PROS1;rna_b;PROS1
FAM89A.rna_b;0.264663882169189;0.246972646239319;-0.0774770240458089;-0.0735480853740477;0.26321984855279;FAM89A;rna_b;FAM89A
NLGN2.rna_b;-0.0778337624381575;0.479937147564681;-0.163506176036578;-0.11913093783406;0.280849481745553;NLGN2;rna_b;NLGN2
ENSECAG00000016515.rna_b;0.760985999492673;-0.333511110250157;0.164071690619155;0.16161231050401;-0.0994474605725948;ENSECAG00000016515;rna_b;ENSECAG00000016515
SEC24B.rna_b;-0.642856189414278;0.412584897303679;-0.0580136484489173;-0.176376158117628;0.182469539526418;SEC24B;rna_b;SEC24B
ARV1.rna_b;0.633954537000588;-0.353731142726853;0.131721492717274;-0.0225721701981126;0.00995289854670589;ARV1;rna_b;ARV1
ZHX3.rna_b;-0.932015729888333;0.135254845815681;0.0837669195999228;0.124218269330983;-0.127453485583559;ZHX3;rna_b;ZHX3
PTGIS.rna_b;0.0312763568598369;0.63491706429694;-0.0999767153720162;-0.283451651658615;0.161654011117507;PTGIS;rna_b;PTGIS
NUBPL.rna_b;-0.510592286331487;0.110919859014553;0.255209463136597;-0.0326385100271004;-0.101946331097795;NUBPL;rna_b;NUBPL
EFR3B.rna_b;-0.716034345155763;0.0752849956502461;0.0536033264226475;0.200498044951762;-0.293952985412155;EFR3B;rna_b;EFR3B
LYPLA1.rna_b;-0.0179173155644005;-0.0353228327734918;0.174695251749699;0.215145735115868;-0.290285092819026;LYPLA1;rna_b;LYPLA1
MAK16.rna_b;-0.270620077182269;0.154267513821848;-0.36518740786233;-0.352859064702851;-0.158369636061945;MAK16;rna_b;MAK16
ARG2.rna_b;0.0459890084796153;-0.00703738436347139;0.161426999248936;-0.396180893608389;-0.0697563337134239;ARG2;rna_b;ARG2
TUBB6.rna_b;0.0858874978602788;0.0633860277437564;-0.186860476928844;-0.115585475998831;0.261704183710706;TUBB6;rna_b;TUBB6
JAGN1.rna_b;0.510892009442697;-0.265896756001569;-0.190152553125583;-0.125842754771568;0.274634840067561;JAGN1;rna_b;JAGN1
CPOX.rna_b;-0.438736450168781;0.0541712023798975;0.478123274688437;-0.084555511109957;-0.101893988699734;CPOX;rna_b;CPOX
SDK1.rna_b;0.476416097950534;0.0540555565286327;-0.0848088301753284;-0.0320584565907223;0.419716241706964;SDK1;rna_b;SDK1
WDR46.rna_b;0.402880312499741;-0.360401287285598;-0.427885543880967;-0.223763360334051;-0.0012995697434126;WDR46;rna_b;WDR46
RAB13.rna_b;0.613743369104299;-0.0516913653525896;-0.198417787651477;-0.0202980272989107;0.367038718466384;RAB13;rna_b;RAB13
PAXBP1.rna_b;0.0654877561335372;-0.0336671666519119;-0.284427400774114;-0.282839857503196;-0.686261500560946;PAXBP1;rna_b;PAXBP1
USP19.rna_b;-0.56870117500691;0.254897278540963;0.0768639148822693;-0.0933429511700757;-0.192237361011348;USP19;rna_b;USP19
LRP12.rna_b;-0.775038813747011;0.242354201858401;0.194445709900717;0.122018747757736;-0.144497965970998;LRP12;rna_b;LRP12
ZNF793.rna_b;-0.921628743705073;0.0722518392798803;-0.100320348709813;0.04694905040768;-0.100200923868584;ZNF793;rna_b;ZNF793
EEFSEC.rna_b;0.756042116406985;0.15602952896523;0.211051830239242;0.106011347831125;0.0833555905891302;EEFSEC;rna_b;EEFSEC
TEK.rna_b;-0.322354889417097;0.46408235974445;-0.1374280601874;-0.460740939053583;-0.121119211556405;TEK;rna_b;TEK
CS.rna_b;-0.430025565092866;-0.455090247285822;0.498071956551362;-0.178420573500684;-0.213561131763064;CS;rna_b;CS
DCAF15.rna_b;0.644296932001125;0.207565849261911;0.0035237685576542;-0.0275573138003843;0.0633925375032525;DCAF15;rna_b;DCAF15
TSPAN7.rna_b;0.178022885061364;0.628137281207208;0.146457250699275;-0.118938882115492;0.184830916311841;TSPAN7;rna_b;TSPAN7
C1QTNF12.rna_b;0.510502228679493;-0.091879638065629;-0.192190019806387;0.119302012094873;0.343923542839346;C1QTNF12;rna_b;C1QTNF12
UCK2.rna_b;-0.216210491005278;0.0505687827600615;-0.575009880819677;-0.186803728698887;0.164044041364432;UCK2;rna_b;UCK2
TPCN1.rna_b;0.104792774701266;0.00810805342352471;-0.11060203331159;-0.244332463691413;0.355775197735659;TPCN1;rna_b;TPCN1
PHOSPHO1.rna_b;0.370628079501874;0.589577311918381;0.379582445373839;0.030122169301499;-0.0431504941172677;PHOSPHO1;rna_b;PHOSPHO1
SUPT4H1.rna_b;0.751234993751065;-0.315036631546947;-0.278707978629091;0.0563885202778099;0.027820332055505;SUPT4H1;rna_b;SUPT4H1
NUCB2.rna_b;-0.00678552723647811;0.217311498304203;-0.091768393292166;-0.126370261606108;0.141002150278803;NUCB2;rna_b;NUCB2
GOLPH3L.rna_b;-0.230168211184694;-0.165065828851335;0.118866727059976;0.249489142417659;0.19107173576013;GOLPH3L;rna_b;GOLPH3L
RFX1.rna_b;0.145305248843749;0.394845770276245;0.400388106813704;0.150096460231867;-0.140750988675659;RFX1;rna_b;RFX1
SLX9.rna_b;0.698224916656483;-0.502673255054349;-0.117294467245772;0.1451475296417;0.0274583581367184;SLX9;rna_b;SLX9
TCTN3.rna_b;-0.411158997190477;0.0359116116545073;-0.166033147553419;0.202545684664847;0.0282254922231764;TCTN3;rna_b;TCTN3
NYNRIN.rna_b;-0.129551763881709;0.578535665271613;0.0860415508880604;-0.178523565262373;0.0979748603861319;NYNRIN;rna_b;NYNRIN
RARG.rna_b;0.172838421513655;0.729863257315446;0.013629862737486;-0.0075029680009458;-0.00147721088119577;RARG;rna_b;RARG
HINT3.rna_b;-0.162403377509535;0.23682327283038;0.47385372499473;0.315451289090552;-0.16136814619346;HINT3;rna_b;HINT3
OTULIN.rna_b;-0.855720828085145;0.126399693182261;-0.168651823413054;-0.042915649253185;-0.190678194741281;OTULIN;rna_b;OTULIN
PPFIA4.rna_b;0.257520616576402;0.122457725872437;0.0349609336053863;0.119203794998747;-0.206554744681073;PPFIA4;rna_b;PPFIA4
KCNV2.rna_b;0.214044529950688;-0.283198974351236;-0.267447547863375;-0.344448301868634;-0.133168650008301;KCNV2;rna_b;KCNV2
USP11.rna_b;-0.0625258862324332;-0.147377178356122;0.594323060758177;0.25270925792136;-0.363292015307169;USP11;rna_b;USP11
NR3C2.rna_b;-0.62341255471662;0.326249396283434;0.37643437048391;0.0620242771227348;-0.0538218937514377;NR3C2;rna_b;NR3C2
LPAR1.rna_b;0.0399682766812345;0.0835180546316852;-0.385348473649564;0.180377869854226;0.541218946138946;LPAR1;rna_b;LPAR1
CCN2.rna_b;0.0480375090874283;0.68246472582744;0.089979372910048;0.0321048476653511;0.132611033982782;CCN2;rna_b;CCN2
PHLDB2.rna_b;-0.714613771948183;0.272752197702387;-0.02596827753165;0.0738635843511381;-0.182865361893715;PHLDB2;rna_b;PHLDB2
NID1.rna_b;-0.372798959266188;0.193060873376732;-0.125349138451277;-0.134014474608464;0.161221138695335;NID1;rna_b;NID1
PTCD1.rna_b;-0.222600356404611;-0.309554262853704;0.0776120058467847;-0.0158705981807659;-0.22156869716794;PTCD1;rna_b;PTCD1
PARD3.rna_b;-0.082347775419719;-0.0571879565227352;0.0961135955134485;-0.0904945958924347;-0.0547189123586522;PARD3;rna_b;PARD3
ARL2BP.rna_b;0.527381704605596;-0.44626980492668;-0.0436308329334094;0.350466516851141;-0.0468435953973759;ARL2BP;rna_b;ARL2BP
PCLO.rna_b;-0.673132169080055;0.0443229922155441;0.258730549424067;0.259041067002537;-0.258556304166627;PCLO;rna_b;PCLO
KIZ.rna_b;-0.305238848516428;0.01792472883852;0.323504509355597;0.173512870001603;0.120279038813229;KIZ;rna_b;KIZ
CLTB.rna_b;0.658145626544037;-0.165545829695705;0.128004211077324;0.249030313716341;-0.0219069946244334;CLTB;rna_b;CLTB
ARHGAP10.rna_b;0.506572654857352;0.280738855205845;0.0160178040111107;-0.131171085394576;0.122763495966498;ARHGAP10;rna_b;ARHGAP10
PPIP5K2.rna_b;-0.893486390571318;-0.0556866512178161;-0.0369165338731869;0.136205296367144;-0.160226507681831;PPIP5K2;rna_b;PPIP5K2
ENSECAG00000016634.rna_b;0.663600064690696;-0.110161532977316;-0.236316739040967;0.188869427672438;0.16359686870806;ENSECAG00000016634;rna_b;ENSECAG00000016634
BAX.rna_b;0.536653269740933;-0.000601868474344933;-0.311724795177475;-0.175749141756734;0.340948270090461;BAX;rna_b;BAX
NBAS.rna_b;-0.526640297947719;-0.0774584351439938;0.535984240988588;0.0811635988798366;-0.267003730594968;NBAS;rna_b;NBAS
ASB5.rna_b;-0.424084027542708;-0.282114152902033;0.279342932452681;0.346237822748023;-0.132147920206433;ASB5;rna_b;ASB5
MCOLN1.rna_b;0.30168635209577;-0.0852612926371911;-0.194233938071142;-0.171837910436322;0.211527779058568;MCOLN1;rna_b;MCOLN1
UBE2Q1.rna_b;0.499923188992971;0.118812613327504;0.129165711308241;0.0232103615478783;0.0191906655279472;UBE2Q1;rna_b;UBE2Q1
IL5.rna_b;0.649485922764058;-0.502870832615926;-0.0957710604159173;0.120132686121563;0.000974072798970691;IL5;rna_b;IL5
NKAIN1.rna_b;0.223971097983069;-0.0495815817237103;0.118422233082749;0.36999333312044;0.0776306736649027;NKAIN1;rna_b;NKAIN1
NSMCE4A.rna_b;0.217796034290916;-0.465211536526979;-0.1130665023397;0.0415441684090136;-0.0746749565293715;NSMCE4A;rna_b;NSMCE4A
PPFIBP1.rna_b;-0.802751074169119;0.0685715236123117;-0.346491509362611;-0.126875518016651;-0.176142549031615;PPFIBP1;rna_b;PPFIBP1
EEF1B2.rna_b;0.869398646058648;-0.257169845355435;-0.215685033158289;0.049729175015658;0.0479971451150503;EEF1B2;rna_b;EEF1B2
SRSF1.rna_b;-0.646362614302404;0.288236454082777;-0.263438448549677;-0.144898439249736;-0.0411439361502741;SRSF1;rna_b;SRSF1
ENSECAG00000016657.rna_b;-0.694981289057771;-0.144457011072971;0.0622669670499838;0.118343493778515;-0.170960992878645;ENSECAG00000016657;rna_b;ENSECAG00000016657
SLCO4A1.rna_b;-0.164188628451551;0.547362934992096;-0.384990394412997;-0.208425532392438;0.0846211108386689;SLCO4A1;rna_b;SLCO4A1
USP3.rna_b;-0.0725195548240711;-0.0807248034879486;0.117093089441502;0.395623388592623;-0.228963410682923;USP3;rna_b;USP3
NR4A1.rna_b;0.222913446741896;0.467611080077118;0.410022035833864;-0.220915953097129;0.0293986640655667;NR4A1;rna_b;NR4A1
MCF2L.rna_b;-0.545232448001313;-0.0961928337333637;-0.423328160501318;-0.234493293126376;-0.0519256071900183;MCF2L;rna_b;MCF2L
PPARG.rna_b;-0.104693758746111;0.221869619511908;-0.546322385287303;-0.184374921796384;-0.362895289237219;PPARG;rna_b;PPARG
ZNF446.rna_b;0.600230432355299;-0.0938144489883264;0.352179318377076;0.0444332486326359;0.111762655295506;ZNF446;rna_b;ZNF446
HPS4.rna_b;-0.281847776583064;0.168124016400218;-0.223336250369491;-0.101868510246144;0.276788797596912;HPS4;rna_b;HPS4
ENSECAG00000016673.rna_b;0.823029576308734;-0.288808162049194;-0.234649880520029;0.026398489405639;0.0240147023547435;ENSECAG00000016673;rna_b;ENSECAG00000016673
SEMA6D.rna_b;-0.228008603836582;0.687784675704551;0.100573048651548;-0.258064028966081;0.222482725124631;SEMA6D;rna_b;SEMA6D
MFSD3.rna_b;0.619942897811618;-0.535713696725619;0.0780600797700584;-0.0292760507642721;0.0668470442983895;MFSD3;rna_b;MFSD3
GALNT15.rna_b;-0.562757359960509;-0.0327592226105504;-0.466808747806514;-0.14497391753504;-0.0793516602799166;GALNT15;rna_b;GALNT15
DDX23.rna_b;-0.192171350108071;-0.261386284823936;-0.0433005165036817;-0.128933612279824;0.145057480393525;DDX23;rna_b;DDX23
SMYD1.rna_b;-0.925861515062659;0.203694982527484;0.178439225769321;0.057363830426312;-0.0899054861606353;SMYD1;rna_b;SMYD1
NUMB.rna_b;-0.468476211543947;0.631325225458569;0.190399531637504;-0.196612525992728;-0.0406706463592165;NUMB;rna_b;NUMB
NTNG1.rna_b;0.107132059269404;0.480941794153996;-0.237121926948593;0.0911683680645324;0.0171655749872329;NTNG1;rna_b;NTNG1
H2AZ2.rna_b;0.569034355860334;-0.279222360250465;-0.0957616357996129;0.313090521517657;0.0841619748535169;H2AZ2;rna_b;H2AZ2
GOLIM4.rna_b;-0.612515388775658;0.300397692264884;0.297307076907712;-0.0864977813184612;0.208630750719498;GOLIM4;rna_b;GOLIM4
THAP9.rna_b;-0.729598002809805;0.102414558836457;-0.242035752087099;0.187790787326815;-0.370014095330416;THAP9;rna_b;THAP9
MTIF3.rna_b;0.574320606731456;-0.465909548306233;-0.0770071042887663;-0.225789635688011;-0.0850856535729106;MTIF3;rna_b;MTIF3
MSL3.rna_b;0.64412910184551;-0.170176814278413;-0.377645375137228;0.0952190963086898;-0.0613474998524793;MSL3;rna_b;MSL3
VAT1.rna_b;-0.058609387226516;0.510697110733044;0.550448682351749;0.0331232708254545;0.0619138155824003;VAT1;rna_b;VAT1
RUVBL2.rna_b;0.463636653365929;-0.159865643161031;-0.336031801026978;-0.0729937704443162;0.135698903521227;RUVBL2;rna_b;RUVBL2
WDFY3.rna_b;-0.927965642823814;0.0549577152742822;0.0993779678443293;0.060493254884587;-0.0598503164911034;WDFY3;rna_b;WDFY3
TMUB2.rna_b;0.269030234029119;0.0221795697584195;-0.0343433815154303;-0.0242389534365501;-0.00652611068873366;TMUB2;rna_b;TMUB2
UGP2.rna_b;0.500841867557656;0.0553243386000026;0.203265466142633;-0.0867436658383131;0.0256339691838782;UGP2;rna_b;UGP2
ENC1.rna_b;-0.0889369673821766;0.410864510615962;-0.13355334657494;-0.40643064082427;0.148488373893123;ENC1;rna_b;ENC1
ATRX.rna_b;0.265333897286528;-0.202774399972637;-0.0571602731203215;0.0789617314236441;-0.18851033407685;ATRX;rna_b;ATRX
HSF4.rna_b;0.85840616982719;-0.0263591752102654;0.0428071940042196;0.174710305560458;-0.0987807186718369;HSF4;rna_b;HSF4
RRAS.rna_b;0.850454041384573;-0.110725420971254;0.0252259726682388;0.141732696388877;0.278559526767531;RRAS;rna_b;RRAS
RNF128.rna_b;-0.377892877343794;0.375596983283708;-0.0135939002851006;0.0578604046449774;-0.112979857360834;RNF128;rna_b;RNF128
OBSCN.rna_b;-0.667670321809923;-0.331959282046359;0.447409410693697;0.0481763587904944;-0.164442630889815;OBSCN;rna_b;OBSCN
RUBCNL.rna_b;-0.151971038555718;0.307680365456987;-0.347172820446408;-0.0845634367811452;0.159406133556507;RUBCNL;rna_b;RUBCNL
PSMC2.rna_b;0.720224752477533;-0.194476006142301;0.303958460908556;0.110699006192291;0.141296709926242;PSMC2;rna_b;PSMC2
TAF11.rna_b;0.754192313376022;-0.259662429705159;-0.195443768543422;-0.103523899567601;-0.0713931127936968;TAF11;rna_b;TAF11
WSB1.rna_b;-0.156486058336809;0.553121157226818;-0.446726463309525;-0.279578797553599;-0.106122226913877;WSB1;rna_b;WSB1
ENSECAG00000016730.rna_b;-0.0666354557533097;-0.221319991003721;-0.00682888821237665;0.104388870976906;-0.113117581429626;ENSECAG00000016730;rna_b;ENSECAG00000016730
IREB2.rna_b;-0.919308877285622;0.152149947677871;-0.128763167349185;-0.00523018968710054;-0.171574432424927;IREB2;rna_b;IREB2
PDLIM5.rna_b;0.183804051090418;-0.356127885934798;0.0921326340201153;0.016508465743612;-0.413944001662298;PDLIM5;rna_b;PDLIM5
INPP5K.rna_b;0.299411415010012;-0.153737873309366;0.173619297155814;-0.317404181752731;-0.203120178224077;INPP5K;rna_b;INPP5K
VCAM1.rna_b;-0.118964378275644;-0.641300535994957;-0.140133486186471;0.111481975756828;-0.0798220599048852;VCAM1;rna_b;VCAM1
MRPL3.rna_b;-0.292124472130239;-0.284660688884079;0.189513748933508;-0.372380226620286;-0.336772663959794;MRPL3;rna_b;MRPL3
NAF1.rna_b;-0.121128302912479;0.40729569125938;0.0827999032139687;-0.0897023231610395;0.187378660540386;NAF1;rna_b;NAF1
TJP2.rna_b;-0.331852025899032;0.513569015602942;0.110383186004537;0.353850407210209;-0.269261411765791;TJP2;rna_b;TJP2
PTGES2.rna_b;0.689671235117517;-0.463956532918556;0.273310345208328;0.0160425457641949;-0.013532731276485;PTGES2;rna_b;PTGES2
ATP13A2.rna_b;0.220646489297213;-0.380442555721542;0.0751090447602241;-0.000313026363726449;0.075367119854756;ATP13A2;rna_b;ATP13A2
DMPK.rna_b;0.482864141043398;-0.157254014778052;0.532541151579726;0.304857100039062;0.373371997979496;DMPK;rna_b;DMPK
LIMS2.rna_b;0.462731665796378;-0.240473455161114;0.297632421120926;0.108070263307375;0.199798824968955;LIMS2;rna_b;LIMS2
PTPN23.rna_b;-0.443201701381539;0.385194033460721;0.262460911751146;-0.107316583044402;-0.0196287925894134;PTPN23;rna_b;PTPN23
GPM6A.rna_b;-0.525681348867329;0.464813363555509;0.118654846121202;-0.187243225627066;-0.0918433124123817;GPM6A;rna_b;GPM6A
ATP7A.rna_b;-0.737246921621579;0.192560093649842;0.190736821464633;0.169236621578828;-0.14567536328144;ATP7A;rna_b;ATP7A
GATA2.rna_b;-0.347034752521891;0.455129652506095;-0.265406696077104;-0.175040964671755;-0.182636337871431;GATA2;rna_b;GATA2
TAF4B.rna_b;-0.373112737486629;0.109915404635416;-0.315253479660863;-0.200529408486028;0.0412305066683825;TAF4B;rna_b;TAF4B
TRIM8.rna_b;0.300907240080682;0.279289420388782;0.515960795033532;0.0716233724714072;0.0755886480228348;TRIM8;rna_b;TRIM8
NANS_ENSECAG00000016772.rna_b;0.815880052714951;-0.181917652885797;-0.0809085405408088;-0.0466187404006162;-0.038564145821166;NANS_ENSECAG00000016772;rna_b;NANS_ENSECAG00000016772
NABP1.rna_b;0.0398839171182504;0.170956892953704;-0.528259409615529;-0.24499916293108;0.111926475717352;NABP1;rna_b;NABP1
MRPL27.rna_b;0.852589885740444;-0.232228869701895;0.00222795573307341;-0.0925132487828085;0.143415917258712;MRPL27;rna_b;MRPL27
ERP44.rna_b;-0.403640772192504;0.23313409887519;-0.206767236444042;0.186924930215978;-0.0180135965060592;ERP44;rna_b;ERP44
JPH2.rna_b;-0.1333898900526;0.363792713734626;0.215549822919457;0.206582562410737;0.330384315081477;JPH2;rna_b;JPH2
ENSECAG00000016787.rna_b;-0.816654935509191;0.0209275120508715;0.0513212701303112;0.142004487520652;-0.146168907704362;ENSECAG00000016787;rna_b;ENSECAG00000016787
COQ3.rna_b;0.140867523070952;-0.258853918282723;-0.132403829018924;-0.153557431252897;-0.443557009917841;COQ3;rna_b;COQ3
ANKRD13C.rna_b;-0.499595518520355;-0.220026734939764;-0.327896659113231;-0.176958636344361;-0.280115252069601;ANKRD13C;rna_b;ANKRD13C
